,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
1673,2411,569221517298368512,neutral,0.6437,,,United,,itsmarisa,,0,"I'm aware, I fly a lot :) Just sad I had to change my shoes (boots), ha!",,2015-02-21 11:46:00 -0800,,Eastern Time (US & Canada)
1674,2418,569217285593788416,neutral,0.7047,,0.0,United,,AngelikaGiatras,,0,same flight number different flight. I'm heading to MPLS,,2015-02-21 11:29:11 -0800,"Chicago, IL",Eastern Time (US & Canada)
1675,2419,569216245574311936,neutral,1.0,,,United,,aptnelson,,0,flights taking off from IAD this afternoon?,,2015-02-21 11:25:03 -0800,"Ashburn, VA",Eastern Time (US & Canada)
1676,2420,569216055018704896,neutral,0.66,,0.0,United,,reccewife,,0,I will. I have to get to Bangkok. I have just 17 days to spend with my husband in his mid deployment leave. Like to get there asap,,2015-02-21 11:24:17 -0800,"Kingston, Canada",Mountain Time (US & Canada)
1677,2422,569215742224281600,neutral,0.6813,,,United,,janemswift,,0,and a husband.,,2015-02-21 11:23:03 -0800,"Middlebury, VT",Eastern Time (US & Canada)
1678,2427,569213441694568448,neutral,0.365,,0.0,United,,jsmithers,,0,I take it as a compliment that I was mistaken several times as a member of your staff on my flight... time to remove my scarf :),,2015-02-21 11:13:54 -0800,"Boston, MA",Eastern Time (US & Canada)
1679,2435,569209352730513409,neutral,1.0,,,United,,Waveruprecht24,,0,"I'm glad 1K means something, lol!",,2015-02-21 10:57:39 -0800,,
1680,2438,569208067243401217,neutral,1.0,,,United,,jimccooper,,0,I was able to get a seat on earlier flight sfo to ind.  Can you add me to 6pm ord to IND?,,2015-02-21 10:52:33 -0800,,Eastern Time (US & Canada)
1681,2457,569193887706812416,neutral,0.68,,,United,,getpatrick,,0,Yes. Luckily I was there.,"[0.0, 0.0]",2015-02-21 09:56:12 -0800,"Montreal, Quebec CA",Eastern Time (US & Canada)
1682,2461,569191687794270209,neutral,0.6923,,0.0,United,,Globe_Guide,,0,can you please follow for a DM?,,2015-02-21 09:47:28 -0800,"Calgary, Canada",Central Time (US & Canada)
1683,2474,569183387816038401,neutral,1.0,,,United,,franknoc,,0,I was just calling the Global Services help desk so via phone.,,2015-02-21 09:14:29 -0800,,Arizona
1684,2475,569182643155300352,neutral,1.0,,,United,,D4Duskes,,0,"on final. Pls don't let my connection leave!!!
Conf# NPBHD0",,2015-02-21 09:11:31 -0800,Montreal,Eastern Time (US & Canada)
1685,2478,569179721549914112,neutral,0.6477,,0.0,United,,29MC29,,0,how much does a ski bag cost to check?  Bag contains 1 pair is skis and one pair of poles,,2015-02-21 08:59:55 -0800,,
1686,2480,569177940027674624,neutral,0.6487,,0.0,United,,weymouth371,,0,no thanks,"[42.3613256, -71.0167387]",2015-02-21 08:52:50 -0800,Canton Mass,Quito
1687,2481,569177080014901248,neutral,1.0,,,United,,SisterTristan,,0,I got it now. Wouldn't let me log on with my email. Thx. Here's hoping for dtw-ase without issue today,,2015-02-21 08:49:25 -0800,Ohio,Eastern Time (US & Canada)
1688,2488,569170541250129920,neutral,1.0,,,United,,LuxuryFred,,0,lounge @  Used by,,2015-02-21 08:23:26 -0800,In First Class,Arizona
1689,2496,569164871465439232,neutral,1.0,,,United,,Colocowgirl24,,0,my dad booked through orbitz and due to weather he can't make it to the airport. Can you help him?,,2015-02-21 08:00:54 -0800,,
1690,2498,569164042679377921,neutral,1.0,,,United,,froschmarc,,1,to begin Newark-London Heathrow route on May 6,,2015-02-21 07:57:36 -0800,"New York, NY",Hawaii
1691,2504,569159333499576320,neutral,0.6644,,0.0,United,,hannahhappie,,0,any last minute flight deals for your cute little  ??? :)))) my Friday flight was Cancelled Flightled!!,,2015-02-21 07:38:54 -0800,Upper East Side,Central Time (US & Canada)
1692,2512,569149666027294720,neutral,1.0,,,United,,AndrewMcDublin,,0,Hi have a question re future Flight Booking Problems. DUB-JAC 29/9 JAC-LAX 8/10 LAX-DUB 13/10. I'm *G. What is checked bag allowance for JAC-LAX?,,2015-02-21 07:00:29 -0800,,
1693,2515,569144929093615616,neutral,1.0,,,United,,convair990BHX,,1,757 N33103 taxies  departing as UA26 to Newark Liberty Airport,,2015-02-21 06:41:39 -0800,,London
1694,2534,569120847115501568,neutral,1.0,,,United,,AviNewYork,,0,First Officer of UA 1514 checking our 757 prior to departure from EWR yesterday while on his cell. Safety ???,"[18.4710809, -68.39995916]",2015-02-21 05:05:58 -0800,,Eastern Time (US & Canada)
1695,2546,569097525690568704,neutral,0.6842,,,United,,Addair,,0,lets do that can you email boarding pass?,,2015-02-21 03:33:18 -0800,"Raleigh, NC",Eastern Time (US & Canada)
1696,2547,569096764835414016,neutral,0.6924,,,United,,Addair,,0,“   We hope you don't miss your connection. For help with re-Flight Booking Problems please Follow us & DM your confirmation. ^CP”done thx,,2015-02-21 03:30:16 -0800,"Raleigh, NC",Eastern Time (US & Canada)
1697,2553,569087906851135488,neutral,1.0,,,United,,DaRenton,,0,now arrives LAX @ 8:03 am,,2015-02-21 02:55:04 -0800,Colorado,Mountain Time (US & Canada)
1698,2563,569075488926371841,neutral,1.0,,,United,,theycallme_HH,,0,we are trying to go as far away from King'sCollegeLondon as possible for  today. Would you help us ?,"[0.0, 0.0]",2015-02-21 02:05:44 -0800,Orleans/Tarpon Springs/London,Amsterdam
1699,2568,569055189988024320,neutral,0.626,,0.0,United,,2cJustice4all,,0,: page United values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.,,2015-02-21 00:45:04 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada)
1700,2586,569017927803932672,neutral,1.0,,,United,,woawABQ,,0,"If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ.",,2015-02-20 22:17:00 -0800,"Albuquerque, NM",
1701,2588,569017218316369921,neutral,0.6813,,0.0,United,,iamlaurencard,,0,. I took a screenshot and emailed it to myself. Let's DM and figure this out.,,2015-02-20 22:14:11 -0800,"Aliso Viejo, CA",Pacific Time (US & Canada)
1702,2603,569007103542587392,neutral,0.3505,,0.0,United,,SCVPools,,0,Please call me at 310-795-2210.,,2015-02-20 21:33:59 -0800,Southern California and Hawaii,
1703,2609,569002384258502656,neutral,1.0,,,United,,summert10,,0,"I have a voucher that expires next week, can I get an extension on it before it expires?",,2015-02-20 21:15:14 -0800,,Arizona
1704,2611,568998609590419456,neutral,0.669,,0.0,United,,PeterDawoud,,0,you know what would be awesome? Providing us with complimentary entertainment on your flights. Especially those longer than 6 hours.,,2015-02-20 21:00:14 -0800,Redmond WA ,Pacific Time (US & Canada)
1705,2614,568995205271015425,neutral,0.6667,,,United,,Merrick757,,0,San Diego to Chicago. Leaving at 6:15 am tomorrow,,2015-02-20 20:46:43 -0800,,
1706,2620,568988032067616768,neutral,0.6814,,0.0,United,,danahajek,,0,its available online I just can't figure out how to do it to guarantee same flight,,2015-02-20 20:18:12 -0800,chicago IL,Central Time (US & Canada)
1707,2626,568986491608834048,neutral,0.6667,,0.0,United,,callmekaitxo,,0,you need to follow me so I can dm you to give you the info,,2015-02-20 20:12:05 -0800,O H I O,Arizona
1708,2628,568985010742693888,neutral,0.6848,,,United,,JesseLitsch,,0,yea I saw that I'm moving to China and have 5-6 bags will pay whatever but wanted to make sure it was ok to bring that many,,2015-02-20 20:06:12 -0800,,
1709,2644,568972990039265280,neutral,0.6911,,,United,,kevinkugler,,0,Sure.  Follow for a sec and I will.,,2015-02-20 19:18:26 -0800,"Omaha, Nebraska",Central Time (US & Canada)
1710,2646,568972438693916672,neutral,1.0,,,United,,tbjackson09,,0,"airlines.
On flight UA 1669.
Need to make UA 3781.
Can u hold the plane for us?",,2015-02-20 19:16:15 -0800,,
1711,2654,568967744076410880,neutral,1.0,,,United,,LyndsyRobinson,,0,Will the airline refuse my Canadian passport with less than 6 months remaining validity? Going to US.,,2015-02-20 18:57:35 -0800,,
1712,2655,568967598794149889,neutral,0.6531,,0.0,United,,Merrick757,,0,what time should I arrive at the airport for my 6:15 am domestic flight out of San Diego?,,2015-02-20 18:57:01 -0800,,
1713,2656,568967381860503552,neutral,1.0,,,United,,GDClearedToLand,,2,taxing in at,,2015-02-20 18:56:09 -0800,,
1714,2658,568966873880137728,neutral,0.6871,,0.0,United,,lindork,,0,I am going to a service desk now to see what the options are.,,2015-02-20 18:54:08 -0800,"Edmonton, Alberta, Canada",Mountain Time (US & Canada)
1715,2669,568963006547111936,neutral,0.6804,,,United,,neilawinston,,1,"I have such a love hate relationship with you. Some days you're good, the others you are so terribly awful its saddening",,2015-02-20 18:38:46 -0800,"Cleveland, OH",Eastern Time (US & Canada)
1716,2682,568957349534289920,neutral,1.0,,,United,,Thomas_12345,,0,How can I verify if wheelchair assistance has been requested for my next flight?,,2015-02-20 18:16:17 -0800,,
1717,2683,568957001658724353,neutral,0.6849,,0.0,United,,MayhemRevived,,1,I left my dildo on the plane is there any way for me to get it back?,,2015-02-20 18:14:54 -0800,,
1718,2695,568951819969232896,neutral,1.0,,,United,,aushianya,,0,I have a question about my interview process I had only one interview but was the last person is that good or bad,,2015-02-20 17:54:19 -0800,,
1719,2698,568951377231114240,neutral,0.6651,,0.0,United,,JPKirchmeier,,0,landing in Chicago - saw it once we were already airborne.,,2015-02-20 17:52:33 -0800,"Evanston, IL",Central Time (US & Canada)
1720,2707,568948016662474752,neutral,1.0,,,United,,Csqd,,0,it's done.  If you do something to make up for it I'll tweet that too.,,2015-02-20 17:39:12 -0800,"Vail, CO",Mountain Time (US & Canada)
1721,2725,568931996891807744,neutral,1.0,,,United,,JamieReidy,,0,Terminal 1 gate B3. Flt 1299. Then take her to Terminal 5. Gate M13. Swiss Air LX009,,2015-02-20 16:35:32 -0800,,Pacific Time (US & Canada)
1722,2735,568927730160549888,neutral,1.0,,,United,,suijuris,,0,any chance you'll ever do CPUs on your JFK-LAX like,"[40.64993239, -73.78249589]",2015-02-20 16:18:35 -0800,"New York, NY",Eastern Time (US & Canada)
1723,2740,568926321369153536,neutral,0.6735,,0.0,United,,takwind_,,0,"Yes, filled out the form last year. Don't have case number handy. Guess I'm not cut out for the historical society afterall",,2015-02-20 16:12:59 -0800,New York | Nomad,Eastern Time (US & Canada)
1724,2753,568919230671794176,neutral,1.0,,,United,,aushianya,,0,I just had an interview how long does it take before you hear back,,2015-02-20 15:44:49 -0800,,
1725,2763,568916345506566145,neutral,1.0,,,United,,JPKirchmeier,,0,"(2/2) I have their name (boarding pass was in there, too).  I think they might really need this. Any ideas?",,2015-02-20 15:33:21 -0800,"Evanston, IL",Central Time (US & Canada)
1726,2764,568916213130096640,neutral,1.0,,,United,,JPKirchmeier,,0,- sitting in seat 10D on a flight back from Vegas to Chicago.  Someone left a folder that looks important in the seat pocket. (1/2),,2015-02-20 15:32:49 -0800,"Evanston, IL",Central Time (US & Canada)
1727,2775,568904684561408000,neutral,0.7008,,0.0,United,,Heaton52,,0,please tell me I'm going to make my connecting flight from O'hare to   🙏,,2015-02-20 14:47:01 -0800,,Central Time (US & Canada)
1728,2776,568903773491306496,neutral,0.68,,,United,,jacobburkholder,,0,Lindsay and ??.  Darn.  Terrible memory on my part.  I know they are headed back to IAD and then PIT tonight.,,2015-02-20 14:43:23 -0800,"#avgeek, United 1K",Central Time (US & Canada)
1729,2779,568903082765000704,neutral,0.6202,,,United,,yuethomas,,0,"OK, thanks for the clarification.",,2015-02-20 14:40:39 -0800,"San Jose, CA",Pacific Time (US & Canada)
1730,2783,568901828055707648,neutral,1.0,,,United,,bethweesner,,0,as a million mile flier I'm embarrassed to ask how long ago his launched?,,2015-02-20 14:35:40 -0800,"San Francisco, CA",Pacific Time (US & Canada)
1731,2795,568895856750899202,neutral,0.6772,,0.0,United,,44Stocker,,0,how long does it take for customer feedback to respond to a complaint?,,2015-02-20 14:11:56 -0800,,
1732,2798,568894996683870208,neutral,1.0,,,United,,jeeden_1,,0,or frontier ...,,2015-02-20 14:08:31 -0800,"Purcellville, VA",
1733,2800,568894256070287360,neutral,1.0,,,United,,jayfalck,,0,"FYI, went through this on similar flight last week.",,2015-02-20 14:05:34 -0800,"Austin, TX",Central Time (US & Canada)
1734,2803,568893275907575808,neutral,1.0,,,United,,yuethomas,,0,assume those benefits only apply to my own reservation. Any way my partner (on diff res) can use them? Can we combine res?,,2015-02-20 14:01:41 -0800,"San Jose, CA",Pacific Time (US & Canada)
1735,2804,568893072001646592,neutral,1.0,,,United,,jeeden_1,,0,or us air:,,2015-02-20 14:00:52 -0800,"Purcellville, VA",
1736,2807,568890017365561344,neutral,0.688,,0.0,United,,jeeden_1,,0,"uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though...",,2015-02-20 13:48:44 -0800,"Purcellville, VA",
1737,2810,568887240685785089,neutral,0.7246,,,United,,KeldaPharris,,1,"blood services, make your appt. today! 18009174929",,2015-02-20 13:37:42 -0800,Aberdeen,Central Time (US & Canada)
1738,2812,568885581297651713,neutral,0.6491,,0.0,United,,jeeden_1,,0,"Not waiving change fees with the snow storm coming tomorrow? IAD is under Winter Storm warning tomorrow already, what's up?",,2015-02-20 13:31:06 -0800,"Purcellville, VA",
1739,2813,568885556718907392,neutral,0.6609999999999999,,0.0,United,,divvashi,,0,yes! I'll be sending an email to customer service today.,,2015-02-20 13:31:00 -0800,,Eastern Time (US & Canada)
1740,2821,568883664219537408,neutral,1.0,,,United,,middlebrowmadam,,0,this is for a check-in luggage. Employee told me not to include wheels in the dimensions.,,2015-02-20 13:23:29 -0800,Southern California,Pacific Time (US & Canada)
1741,2822,568883475534745600,neutral,1.0,,,United,,dlm_3,,0,dmangen,,2015-02-20 13:22:44 -0800,Global,Eastern Time (US & Canada)
1742,2823,568883108377808896,neutral,1.0,,,United,,Bigmenk65,,0,"if I had a ticket refunded which I purchased, for my brother to fly...could I then used the refunded credit for me to fly? Respond",,2015-02-20 13:21:17 -0800,,
1743,2829,568881593395208192,neutral,1.0,,,United,,SocialMktgFella,,0,need to add service dog to my itinerary for tomorrow,"[0.0, 0.0]",2015-02-20 13:15:15 -0800,"San Francisco, CA",Pacific Time (US & Canada)
1744,2833,568878265814949889,neutral,1.0,,,United,,bugstory,,0,DM ed u the request num,,2015-02-20 13:02:02 -0800,"Baltimore, MD",Eastern Time (US & Canada)
1745,2836,568877085479071744,neutral,1.0,,,United,,Gouwerijn,,0,"bagage which i take to in the cabin i dont need to check-in,correct?",,2015-02-20 12:57:21 -0800,Alphen aan den Rijn,Amsterdam
1746,2837,568875530671554561,neutral,1.0,,,United,,bugstory,,0,exactly,,2015-02-20 12:51:10 -0800,"Baltimore, MD",Eastern Time (US & Canada)
1747,2841,568873474392854530,neutral,0.6628,,,United,,youRsoMoney,,0,Old school ride home to LAX from Houston,,2015-02-20 12:43:00 -0800,Los Angeles,Pacific Time (US & Canada)
1748,2843,568872291427160065,neutral,1.0,,,United,,PaintboxGirl,,0,mine is GJQX6J husband is A587CW (Can't DM for some reason.),,2015-02-20 12:38:18 -0800,New York State,Central Time (US & Canada)
1749,2846,568871340498821120,neutral,1.0,,,United,,bubnub,,0,"Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?",,2015-02-20 12:34:31 -0800,,
1750,2853,568864796717805568,neutral,1.0,,,United,,ScribblersNook,,0,Followback so I can DM plz,,2015-02-20 12:08:31 -0800,"Atlanta, GA",Eastern Time (US & Canada)
1751,2868,568855465842466817,neutral,0.6838,,0.0,United,,ItsmeAndrewC,,0,UA6357 needs de-icing! Stat! We've waited our turn...,,2015-02-20 11:31:26 -0800,,
1752,2869,568855251123449856,neutral,0.7034,,0.0,United,,AndyA3,,0,yes I've boarded this way many times & have never had to show my pass on the Tarmac multiple times. Path was railed off. Only 1 way,,2015-02-20 11:30:35 -0800,San Francisco,Pacific Time (US & Canada)
1753,2875,568853244476309504,neutral,1.0,,,United,,ScribblersNook,,0,anything yet JJ?,,2015-02-20 11:22:36 -0800,"Atlanta, GA",Eastern Time (US & Canada)
1754,2886,568847735530643457,neutral,1.0,,,United,,rkjohnson2,,0,Are the current on board food menus available anywhere online?,,2015-02-20 11:00:43 -0800,,
1755,2887,568847616404004864,neutral,0.6907,,,United,,VidFall,,0,Airlines Is Changing Its MileagePlus Program: Winners And Losers,,2015-02-20 11:00:15 -0800,USA,Eastern Time (US & Canada)
1756,2889,568846499431337984,neutral,1.0,,,United,,ant_kneee,,0,"Can I put sun in my carry on? RT “  Right now 0 would be a heat wave, so enjoy the warmth! Can you bring some home? ^JJ”",,2015-02-20 10:55:48 -0800,Chicago & Worldwide,Central Time (US & Canada)
1757,2895,568842531531681792,neutral,0.6717,,0.0,United,,paul_chard63,,1,"it just goes round & round, it's be going on for weeks,",,2015-02-20 10:40:02 -0800,"Celebration, FL ",Eastern Time (US & Canada)
1758,2898,568841528455659520,neutral,0.3375,,0.0,United,,dlm_3,,0,I looked on the email chain and there is not one,,2015-02-20 10:36:03 -0800,Global,Eastern Time (US & Canada)
1759,2901,568837168350699520,neutral,0.6374,,0.0,United,,BananaPants06,,0,Do you also want the naming rights to my first child so I can fly home and visit with my mother and avoid more winter depression?,,2015-02-20 10:18:44 -0800,Chicago,Central Time (US & Canada)
1760,2906,568835134603931649,neutral,0.6699,,,United,,ssegraves,,0,thanks. That means I have 30 minutes to make my international connection to HKG,,2015-02-20 10:10:39 -0800,PDX / LGA / TXL / ✈,Central Time (US & Canada)
